read_id	clean_mapped	perturbed_mapped	mapping_transition	clean_chrom	perturbed_chrom	chromosome_changed	clean_start	perturbed_start	coordinate_shift_bp	large_coordinate_shift_ge100	large_coordinate_shift_ge1000	clean_strand	perturbed_strand	strand_changed	clean_mapq	perturbed_mapq	mapq_change	mapq_drop_ge5	mapq_drop_ge10	clean_nm	perturbed_nm	nm_change	clean_cigar	perturbed_cigar	cigar_changed	clean_soft_clip	perturbed_soft_clip	soft_clip_change	clean_hard_clip	perturbed_hard_clip	hard_clip_change	clean_insertion_bases	perturbed_insertion_bases	insertion_change	clean_deletion_bases	perturbed_deletion_bases	deletion_change	clean_aligned_query_length	perturbed_aligned_query_length	aligned_query_length_change	clean_reference_span	perturbed_reference_span	reference_span_change	clean_secondary_count	perturbed_secondary_count	secondary_count_change	clean_supplementary_count	perturbed_supplementary_count	supplementary_count_change
701214e8-285a-412c-b241-b71c91dd3e80	1	1	mapped_to_mapped	chr4	chr4	0	18455039	18455057	18	0	0	+	+	0	60	60	0	0	0	70	216	146	2S796M1I190M1D12M1I7M1D8M1I7M1D3M1I7M4D179M2D5M1D332M1I617M1D93M1D190M1I3M1D9M1D3M2D3M1I91M1D137M1D331M3I11M1D35M2D5M1I74M1D112M1I3M1I6M1D85M1D138M1D20M	26S73M1D11M1I5M1I2M5D29M1I4M1D3M1D33M2D74M1I50M1I2M4I4M1D117M2D20M1I41M1I29M1I112M1D8M1D298M1D2M1D30M3I17M2I7M1D15M1D2M1D9M3I1M1D28M1I2M1D75M1I4M2D68M1D5M2D126M1D46M1I194M1D42M1D57M1I6M1D1M1D1M2D61M1I27M4D92M1I32M4D92M1I91M1I65M1D42M1I42M1I1M1I9M2D3M1D7M1I5M2I53M1I2M1D42M3D42M1D42M1I7M1D43M1D47M1D12M1I15M1D65M1I47M2D64M1D35M1D111M1I115M2D2M1D6M1D35M2D5M1I24M3D42M2D2M2D56M1D55M1I9M1D22M1I35M1I3M1D1M1D28M1D3M2D43M1I6M1I2M1D28M1I64M5S	1	2	31	29	0	0	0	13	46	33	25	80	55	3525	3481	-44	3537	3515	-22	0	0	0	0	0	0
701866ed-6f87-4846-bb21-4118168c649f	1	1	mapped_to_mapped	chr2	chr2	0	160441160	160441167	7	0	0	-	-	0	60	60	0	0	0	23	116	93	585M1D600M1I470M1D394M1D1061M1I1104M1D270M1I739M1S	5S11M1D13M1I61M1D40M1D142M1I289M1I6M5I62M1D5M1I149M2D8M1D84M1D61M1I107M1I84M1D48M1I180M1D3M1D96M1D3M1I2M1I2M1I5M4D114M1I17M1D37M2D2M1I4M1D5M1I384M2D253M1D33M1I55M1I103M1D120M3D2M2D115M1I31M1D1M2I3M1I242M2D147M1D42M1D5M1D153M2D3M1I10M1I37M1I473M1I271M1D59M2I124M1D7M2D127M1I145M1I37M1I244M1I313M1S	1	1	6	5	0	0	0	3	34	31	4	41	37	5226	5213	-13	5227	5220	-7	0	0	0	0	0	0
70a3d1dc-1ec1-4c59-ac45-ad921205c901	1	1	mapped_to_mapped	chr7	chr7	0	44195048	44195048	0	0	0	+	+	0	60	60	0	0	0	16	44	28	13M2D147M1I699M1D175M3S	13M2D147M1I46M1D3M1I95M3D4M1D172M1I53M2D188M2D30M2I2M1D5M1I91M1D175M2S	1	3	2	-1	0	0	0	1	6	5	3	13	10	1035	1030	-5	1037	1037	0	0	0	0	0	0	0
70a5985e-cdd1-44b7-ac25-628aabce92b2	1	1	mapped_to_mapped	chr12	chr12	0	125836167	125836167	0	0	0	+	+	0	60	60	0	0	0	126	389	263	1S415M2D330M1D111M1I460M2D5M1D2M2D4M3D1M1D33M1I2M1I17M2D2M1D10M1I238M1I281M2I68M1D125M1I177M5D377M1D39M1D57M1I3M2D153M3I8M1I10M2I3M1D7M8I47M1I70M2D4M2D179M3I1194M2D428M4I118M1I4M1D245M1I28M3I539M1I5M3D4M1D52M2I10M2D13M1D89M1D170M1D4M1D35M1D279M1I57M11S	37S40M1D59M3D1M1D14M1D32M1D4M1D57M5I37M4D17M1I143M1D151M1I2M1D176M1D12M2D2M1D9M1I87M1I9M2I48M2D37M1I28M1I58M1D5M1D16M1I92M1I61M1I92M2D1M1D2M4D4M1I10M3D1M1D35M2I14M2D2M3D11M1I49M2I21M1D12M1D124M3D3M1D8M1D3M1D60M1I92M1D79M1D58M2I68M2D27M1D1M2I95M1I178M2D17M1D60M1D3M1I40M1I4M1D8M1D9M1D223M1I7M1D2M2D5M1D1M2D9M1I20M1D18M2D13M2I25M2I97M1I2M1D60M1D14M2I5M1I3M4I120M1D8M3D17M1D65M2I2M1I32M1D3M1I4M1I54M1D11M2D74M1D3M1I2M1I58M1I1M2D2M1D22M2I48M1D35M2I9M2I5M1I3M1I84M1D2M1I76M1I5M2I100M1D130M3I12M1D135M1I8M2D2M1D9M1I39M2D4M1I22M1I2M3D18M1I2M2I12M1I135M1I5M1D96M1I18M1I6M1D80M1D320M2I28M1D92M1I4M1D273M2I90M1D386M1D51M4I16M1D51M1D9M1D6M2D13M1D52M1D3M3I14M2I12M1I7M1D1M1D149M1I8M1D2M1I8M1D4M1D41M2I57M1I72M2I41M1D7M1I77M2D14M1D12M1D40M15S	1	12	52	40	0	0	0	40	101	61	44	118	74	6552	6533	-19	6556	6550	-6	0	0	0	0	0	0
70fdff3e-087f-4227-ae67-0e3045bfc3a9	1	1	mapped_to_mapped	chr5	chr5	0	11392925	11392925	0	0	0	-	-	0	60	60	0	0	0	219	564	345	10S11M1D136M1I100M1I23M1D1M1D17M1I2M1D60M1D59M1I269M1I105M1I22M2I75M1D5M2D54M1I81M1I4M1I2M1D14M4I27M1D12M1I63M1I13M1D1M1D26M3I29M2D90M2I4M1I5M1I3M1D174M2D17M1D111M1I2M4D8M4D1M1D160M2D2M1D81M5D1M1D114M1I3M1D5M1I124M1D62M1D4M2D6M2D5M1D13M2D35M1D58M2D74M1D343M1D438M4D26M2D3M1D313M1I17M1D50M2I404M1D88M2D4M1D27M1D113M1I142M1D5M1I2M2I63M1I176M5D40M2D18M1D85M4I38M2I2M2D8M1I40M2D16M2D106M1I118M1I22M1I70M1D196M1D60M1I33M1I41M1D99M7D29M1D3M3I27M1I3M2I5M1I5M4D32M1S	10S11M1D119M2I17M1I9M1I91M1I23M1D1M1D14M2D30M1D31M3D8M1D43M1D6M1I91M1I31M1D4M1D10M1I5M1I10M3I29M1I2M1D41M1D120M1D8M1I4M1I14M2D19M1D1M1D33M3D2M1I4M1D7M1I51M1I25M3D2M1D6M2I6M1I13M1D58M1I7M5D1M1D7M3I27M1D78M1D9M3D7M1D2M1I9M1I7M3I29M2D35M1D5M1D34M1D26M1I73M3D80M4I1M1D16M2D10M2D4M1D40M1I7M1D7M2D2M1D22M1I32M1I2M1I4M1D5M1D4M1D16M1I11M1D5M1I26M3D3M1I44M2I3M3D52M1D78M5D5M1I21M2D4M5I1M5I70M1I16M1D75M1I2M2D39M1I11M1D4M1D16M1D8M1I2M1I2M2I2M4D22M1D4M2D6M2D19M2D10M1D4M2D48M1D1M1D2M2I4M1I22M2I1M1D17M2D53M1D25M1D85M1D51M2D12M2I1M1I14M2D105M2D8M1D33M2D25M2D18M1I183M3D11M5D1M1D17M3I1M1D4M4D21M2D3M1D3M2D15M4D6M1I1M5D13M2I5M1D30M1I10M1D27M1D8M1D31M2D3M1D53M1I83M1D105M1D7M1I9M1D17M1D19M1D7M1D2M1D3M2D33M1I4M1I22M1I4M4I3M1D178M1D13M2I59M2I15M1D76M1D13M2D118M1I2M3D8M1D11M1D4M1D3M2D7M1D6M2D112M1I12M2D92M1I3M3D27M2I2M1I7M1I46M1I23M1I16M2D4M1I150M3D44M1D1M2D12M1D87M3I42M1I3M1I10M1D18M2I2M1I14M3D15M2D46M1D60M1D26M1D6M1D11M1I3M1I68M1I22M1D31M4D34M1D7M4D57M1D3M1D84M1I34M2D47M1I17M1I37M1I10M1D26M1D2M1I5M3D36M1D47M2D3M7D29M1D37M1D6M1D2M4I32M1S	1	11	11	0	0	0	0	54	121	67	94	233	139	5737	5665	-72	5777	5777	0	0	0	0	0	0	0
712060af-c01e-4dce-9b37-f5c459a1bf4f	1	1	mapped_to_mapped	chrX	chrX	0	118148611	118148611	0	0	0	-	-	0	60	60	0	0	0	18	33	15	85M1I371M1D2M1D3M1D24M1D13M2D4M1I2M1D140M1I155M3D106M1I14M	77M1D9M1I21M1I171M1D194M1D18M1D8M2D3M1D13M1I219M1I3M4D57M1D1M3D114M1I6M	1	0	0	0	0	0	0	4	5	1	10	15	5	923	919	-4	929	929	0	0	0	0	0	0	0
72bd2fe6-13da-4b46-abee-75b2d78c2a27	1	1	mapped_to_mapped	chr1	chr1	0	71197815	71197814	1	0	0	-	-	0	60	60	0	0	0	1	12	11	85M1I164M40S	3S13M1D80M2D78M1D22M1D25M1I8M1D18M45S	1	40	48	8	0	0	0	1	1	0	0	6	6	250	245	-5	249	250	1	0	0	0	0	0	0
72d78180-abb5-4bb7-8f02-10c495edaa4a	1	1	mapped_to_mapped	chr22	chr22	0	46422115	46422115	0	0	0	-	-	0	60	60	0	0	0	93	224	131	10S311M2I10M1D133M1D195M1D46M1D1M7D57M1I430M1D107M3I190M2D46M1D221M1D96M1I4M1I96M1D159M2D35M1I108M2D106M2I24M1D8M1I51M1D14M1D1M1D21M1D358M1I6M2I57M1I47M1D67M1D1M3D3M1D140M3D91M3D132M1S	10S310M3I76M1D74M4D222M1D2M2D2M1D10M2I4M2I26M2D1M1D3M3D17M1I18M1D5M1I58M1D81M1D2M2I2M1I3M2D97M1D27M3I44M1I32M1D56M4D294M1D30M1D16M2D10M1D209M1D87M2I5M1I6M2D25M2I23M1D27M1I4M1D15M2D158M2D24M1D7M1D111M1D86M1I13M1D7M1D6M1D58M1I9M2I8M4D11M1D1M1D18M2D26M1D7M2I5M1D31M1I15M1I35M1I98M2I43M1I101M3D65M1I11M1D95M1D4M1D1M1D117M1I24M3D3M1I1M1I17M2D1M2D3M1D2M1D23M2I41M1I12M2D37M1I2M1D42M1I2M1D30M37S	1	11	47	36	0	0	0	16	43	27	38	76	38	3388	3377	-11	3410	3410	0	0	0	0	0	0	0
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1	1	mapped_to_mapped	chr2	chr2	0	52377757	52377758	1	0	0	-	-	0	60	60	0	0	0	12	44	32	5M1D1295M1I38M1I38M2D2M1D29M11S	5M1I14M1D22M1D20M1I5M1D3M2D2M1I35M1I27M1D259M1D598M2D170M2I1M1D9M1D80M2D37M1I38M1I13M1I16M1D4M2D27M1I9M11S	1	11	11	0	0	0	0	2	10	8	4	16	12	1409	1404	-5	1411	1410	-1	0	0	0	0	0	0
7335dacd-abcc-4338-822f-3a64f52599bf	1	1	mapped_to_mapped	chr3	chr3	0	132788942	132788937	5	0	0	+	+	0	57	56	-1	0	0	5	9	4	6S20M2I348M6S	36S13M2D4M1D5M2I263M1D84M7S	1	12	43	31	0	0	0	2	2	0	0	4	4	370	371	1	368	373	5	0	0	0	0	0	0
73372c15-590d-4035-994f-8931945646bc	1	1	mapped_to_mapped	chr10	chr10	0	69768477	69768476	1	0	0	+	+	0	60	60	0	0	0	66	197	131	70M1D163M6I206M1I24M1D284M1I26M1D101M1D247M1I13M1I34M1I3M2I2M2I509M2D904M2I6M2I126M1I281M1I120M1D212M2D4M1D226M2D10M2D3M4I11M1D396M1I254M11S	34S71M1D128M1D40M1I46M1D2M1I3M1I4M2D187M1D35M1D136M1I5M1I125M1D37M1I6M1D5M1D37M1D84M1D16M2D38M1D1M1D45M1I35M2D22M1I16M1I29M5I7M1I105M2D63M2D67M2D11M1D8M1D1M2D192M1D33M5D3M1I4M2I11M1D2M1D98M2D78M3I76M1I130M3D5M3D97M1I2M1I188M1D131M1D75M1D11M2I1M1I343M1I64M1I33M1D29M1I29M1D75M3D162M2D4M1D82M1I4M1I82M1D69M2D3M4I11M1D56M2D6M4D41M1D7M1D65M1D122M1D11M1I3M2I70M1D4M1I136M1D4M1D1M1D98M1D6M18S	1	11	52	41	0	0	0	26	40	14	15	74	59	4261	4212	-49	4250	4246	-4	0	0	0	0	0	0
73382b2d-cb57-4b3b-b3fb-fd825a5c4bc2	1	1	mapped_to_mapped	chr6	chr6	0	100747784	100747784	0	0	0	-	-	0	60	60	0	0	0	1673	3213	1540	24346S54M2D1M1D130M1I27M1I3M1D5M4I2M1I20M1D31M2I58M1D42M1D2M9I8M1I6M1I8M1I13M1I58M3D78M2D24M1D4M1D26M3I7M2D22M1D2M1I7M2I2M1I11M1D11M1D8M2I57M1I198M2D89M2D2M1D2M1D7M1I18M1D3M1I58M1D6M1D96M1I1M1I39M1I3M1I29M1I85M1I91M1I3M1I144M2I11M1I16M2I5M1I37M1I6M1I1M1I163M1D5M3D5M1I7M4D79M1I2M1D34M1D2M1D76M1I216M1I2M2I397M1I37M1D5M2D8M1D2M1I2M3D253M1D2M1I69M3I4M1I24M1I16M1I194M1D4M1D1M3D4M1D165M1D24M1I32M1D5M1D6M2I110M4D63M1D7M3I4M1D1M1D2M2D2M1D38M1I3M1D185M1D20M1D1M1D68M4D61M1D12M2I244M2D1M1D3M1D4M1D18M3D158M1D3M2D62M1D20M2D1M1I6M1D18M1I2M2D12M1I4M3D8M2I2M1D28M1I2M1D110M1D4M2I188M1I225M1D7M4D6M1I20M1I2M1I7M6I9M2D13M1I44M3D7M1D3M2D10M1I18M1D43M3D4M1D42M1I19M1I2M3I5M1D64M1I10M1D3M1D71M1I26M4D4M1D4M1D1M4D150M2D5M1I35M1I4M1D11M2I8M2I3M1I130M4I35M4I6M5D8M3I73M1I76M1I456M1I7M1I113M1D359M1D22M2D12M2D111M1D12M1I31M1D91M1D12M1I23M2D13M1I196M1I8M2I2M1I27M1I58M1I112M1D1M2I134M1D212M1I7M4I5M1I39M1I30M1D17M1D121M3I5M1D62M2D5M2I2M1I2M1D1M2I364M3I52M11D4M1I79M1I220M1D22M1D1M1D114M1D33M6D2M1D16M2I4M3D6M1D67M1I98M1I18M3D38M1I3M1I77M2I7M1D107M3I19M1I55M1D5M1I8M2D13M2D39M1I4M2I20M1I7M2D21M1I16M3D4M1D29M2D32M3D1M1D5M1I1M2D3M3D71M1D1M2D4M1I149M1D4M1I6M1I341M2I13M5D9M1I19M1D248M1D3M2D11M1D8M2D135M1D53M1I137M1D72M4D17M2D53M1I6M1I9M3I3M1I7M1I3M1I118M5D108M1I25M1I7M1D298M1D1M3D174M1D10M1D4M8D4M1I15M1D158M1D185M2D60M2I57M2D46M1D1M1D1M1D2M1I9M2D5M1D11M4I4M2I42M1D36M1I1M9I156M1I1M2D8M3I5M1I6M2I2M2D22M2D15M1I23M3I12M2D10M1D4M1I5M1I3M1D33M2D147M1D70M1D33M1I6M1I3M1D23M1D7M1I3M1I42M1D2M1D7M1D9M1D29M1I49M1I144M1I8M2D51M2I56M1D282M2D37M1I179M1I10M2D1M1I3M1I138M1I40M1D17M1I4M4I40M1I1M2I5M1I121M3I3M1I14M1D2M4D5M1D13M1I6M3I32M1D131M3D129M1I7M1I12M1D6M2D4M4D32M1I96M3D51M2I9M1I7M1D16M1D12M1D53M1I4M1D28M2I37M1D4M1I52M1D25M1D103M1I1M2D4M1I10M2D18M1D36M4D12M1I22M5D10M3D4M1I91M1D6M1I140M5D44M1D11M1D1M1D136M2I5M1I3M1D2M1D43M5D32M4I3M2I4M1D26M1D64M1D15M4D52M1I52M1D45M1I6M1D9M1D4M1D5M2I7M1I165M2D1M1D246M1D10M1D133M1I11M4D12M2D2M3D69M1D83M1I7M1D6M3D1M1D56M1I88M1D44M1D2M1I31M3D42M1I2M1D8M1D3M1I4M1D8M1D5M6I15M2I1M1I2M1I227M1D4M1D2M1I2M1D6M1I11M3I1M1I3M1D45M1D20M1D9M6I14M1D13M1D124M1D18M1D86M1D8M4D127M2D36M1I4M2I44M1I52M2D64M1I211M1D29M1D5M1I29M2I6M1D2M2D32M7I191M1D4M1I3M1I6M1I4M2I7M1D5M1I6M1I39M1I4M2D89M1D46M1D4M1D10M1D1M1D7M4D32M1D5M1I3M3D14M3I24M1D8M2D8M3I159M1I148M1I3M1D5M1D5M2D2M1D19M1I33M2D39M1I4M1D128M2I41M1D47M1I1M1I1M2I5M2I85M1I14M1D5M2D7M1I40M1D6M3D6M2I28M1D59M4I1M1I138M5I2M1I3M4I21M2I3M1D2M1I4M1I8M1I22M1I3M1D18M1I9M5D46M2D2M1D3M4D18M3D29M1D60M1D72M1D73M2I4M1I76M1I10M2I92M1I42M2D4M1D11M8D21M1D47M1I7M1D31M1D2M2D2M1D28M3D9M2I39M1D33M1D10M1I140M1D151M1D126M1D44M1D21M2I10M3D27M3D18M1D32M2D57M2I24M1D10M1I9M2I54M1D14M4D12M1D5M1I51M2D3M1I75M1D12M1I14M1D21M1I2M1I13M1I65M1D61M1D35M1D21M1D16M1D13M1I4M1I1M1I8M4D30M6I5M1D17M1I13M1I3M1D29M2I12M1I63M1D2M5D33M1D68M1D81M1D11M1D44M1D3M3D21M4D1M2D7M1D4M1I41M1I18M2D3M2D2M3I45M1D5M1I7M2D10M1I103M1D8M1I14M1D34M1I1M1I37M1I9M3D40M2I7M3D8M1D80M1I40M1D3M2D10M3I9M1D18M2I3M1I49M7D201M1I177M2I39M	23932S13M1D3M1I20M1I3M3I10M1I4M2D8M1I104M1D5M1I6M1D5M1D2M1I34M1I56M1I5M1I6M1I33M1D12M1D21M1D4M2D15M3I2M1I8M1I6M1I7M1I25M1I16M3D3M1D4M1D4M2D7M2D5M3D10M3D6M1I43M1D24M3D1M1I6M1D15M1I3M1D11M1I3M2I5M2I1M2I10M3D8M1I1M1I5M1D2M3D14M1D14M1D1M1D10M4I25M1D10M1I10M1D7M1I50M2D4M1D2M2I31M1I3M1I2M1D3M1D21M1D2M1I64M1D4M2I5M2D13M1D10M2D52M3D5M1D3M1I2M1I5M3D2M1D17M1I10M2I1M1I2M1I24M2D32M1D4M2D25M1D4M2I133M1I63M1D21M1I11M2I19M1D37M1I8M1I15M1I3M1I15M1D109M3D24M3I5M2D14M1I3M2I3M1I12M1D21M1D5M1I1M3D42M1I120M2D15M4D60M2D19M2D31M2D2M1D11M1D3M1D25M1D20M1D7M2D6M1D21M1I3M1D2M1D96M1D71M2I2M1D18M1I1M3I27M1D37M1I59M1D2M1D62M2D79M1I6M1I15M1D49M1I45M1I2M1D16M1I3M8I8M2I4M1I32M1D30M3D5M1D18M1D15M2D3M1I84M1I5M2I11M1D24M1I51M1I3M1D2M1I58M1I10M1I2M3I43M1I13M2D7M1D90M1D78M1D3M1I4M3D5M1D9M1I13M1I64M1D5M1I73M1D16M1D7M1I24M1D9M1D2M1D8M1D30M1D4M1D2M2D49M1I19M4D35M1I29M1I2M1D9M2D3M6D27M2D7M1D65M1I62M1D13M3I1M1I5M1D29M1I7M2D23M1D1M1D57M2D5M1D3M6D5M1I33M1D20M1D9M1I18M1I5M3I15M1I1M3D35M1I23M3D4M2D9M1D4M2D105M2D6M5D1M2D32M3D42M1I40M1D27M2D15M1D18M1I17M1D60M5D14M3I32M1I2M2D16M3D39M1I3M1I35M1D20M2D51M1D7M1I174M2I12M1I12M1D17M1I5M1D39M1I1M1I29M2I7M1D127M1D5M1D17M1D17M1I10M1I8M1D39M3D6M3D1M4D3M1D67M3D4M1D33M2I3M2I1M1D4M1I16M5I10M1D30M1D33M1I4M1D9M1D20M1I25M5D18M3D21M8D6M1I4M1D1M4D68M1D2M1I48M1D14M1D3M1I69M1D8M1I3M1D16M1D9M1D9M1D23M1I67M1I2M3I2M1D19M3D13M1D1M1D10M1D2M2I11M1D25M2D35M1I313M1D4M1I25M1D5M1I106M2I63M1D19M1I4M1I108M2D92M1I49M1D3M1D30M2D9M1D61M1I2M1D2M1D19M2I43M2I6M1D35M1D1M1D11M1I16M1D1M3D19M2D3M2D6M1D9M1I8M1D11M1I66M1I31M1D35M6D50M1D3M1D8M1I23M2D13M1I109M4I33M1I42M1I12M1I78M1D2M4D16M2D23M1D74M1D95M1D45M1D22M1D115M1D66M1D11M10I2M1I5M1I61M1D7M4D67M7D3M2D35M4I16M2D2M1D6M1D36M1D20M2D4M1D9M2I1M1I1M2I5M1D6M1D28M1D2M2D4M1I64M2D34M2I3M1I7M1I3M2D22M2I3M1I3M3D91M1I6M2I15M1D20M1D6M1D77M1D4M1D2M5D6M1D6M1D62M1D21M1D13M1D35M1D19M2I3M3D7M1D8M1D62M2D6M1D30M1D10M1D15M4I7M1D1M1D39M2D43M1I2M1I3M1D4M1D6M4D5M1I1M2I11M5I32M4D12M2I2M2D3M3D15M3I93M1D63M1I11M1D11M2D17M2D3M1D11M1D6M1I3M3I3M1I74M1D5M1I9M3D5M1D62M1I22M3I19M1I25M1D29M1D3M2D5M1I5M4D32M1I19M3D3M1D23M2D25M1D9M4D3M3D29M2D33M2D1M1D2M1D4M1I7M1I5M2D38M1D2M3D22M1D5M1I2M2I26M1D37M1I4M3I431M4I13M5D24M1D57M1I195M1D2M4D4M1I9M1D1M1D14M1D134M4D4M1D80M1I7M1I60M1D5M1D20M1D31M1D3M1D33M6D17M2D43M2D7M3D4M1I6M1D10M2D75M1I15M1I4M1I21M1D4M2D3M1D5M1I11M1D76M2D6M1I7M1D1M1D28M1I1M2D88M1D2M1I18M4D5M4D2M1I64M1I112M4D70M1I112M7D3M1D9M1D12M1D52M1I1M2D31M1D4M2D28M1D154M1I2M1D4M1D33M2D4M2I32M1D8M1I19M1D45M1D4M2D27M2D5M1D8M1D7M4D3M2D3M1D12M3D1M1D4M1D5M2D5M1D6M1I6M3I1M1I21M2D21M4D34M13I27M1I49M1I4M1D23M2D10M1D7M1D18M2I5M1I8M1I2M1D6M2I2M1I8M1I5M2D22M2D32M1D13M2D2M3D17M3I2M1I3M1I34M2D15M1I31M3D26M5I30M2D40M1D31M2D37M2D6M1D25M1I32M2I9M1I3M1I11M1D23M1D5M4D8M1D9M1D23M2I3M1D10M2I34M1I3M1I4M1I50M1D17M1I2M1D2M2D2M2D32M1D2M3I1M1D14M1D4M2D25M2D41M1I54M1D16M1I5M1I6M1D1M2D39M2D111M1I15M1I2M1D5M1I44M1D4M1D16M1D50M1I117M1D61M1I32M1I80M1D26M1D12M2D38M3D61M1D5M2I2M1I4M5I5M3I29M5D6M2D16M1D67M1I1M2D2M1I8M1D15M1D12M1I19M1D3M1D42M1I46M1D3M2I28M3D9M1D37M2D5M3I11M1I92M2D6M2D1M2D1M1I6M2I21M1I9M1I4M1I26M1I9M3D2M1I6M1D41M3D55M1I4M2D11M1D12M2D7M1D4M1D11M1I16M1I17M2D10M1I4M1D20M2D26M1I17M1D38M2D10M2I6M2D24M2D47M1D2M1D35M1D13M1I4M1I11M5D1M2D12M2I49M2I8M2I20M1D2M3D11M3D4M1I35M2D1M1I31M2I10M1I105M2D51M2D36M3I14M2D10M2D39M1D33M3D5M1I20M1I9M2D5M2D5M1I11M3I5M1I3M1D2M1D4M1D38M5D3M1D31M5I4M1D6M3D5M2D7M1D3M2I23M1I9M1I19M1I5M1D3M1D3M1D15M4D19M1I13M1D19M1I8M3I2M1D19M1I22M1D8M1D2M1I16M1D10M4I2M1I2M1I3M1I8M2D4M1D6M1D3M2D9M2D13M1D13M1D64M1D15M3I35M1I4M4D8M4D2M2D22M1D29M1I6M1D3M1I18M1D5M1D64M2I7M1D79M6D2M1I5M3D12M1I4M3D96M1D19M1I8M4D2M1D13M1D2M1D5M2I5M1I2M1I6M1I64M1D14M1I64M2I3M5D61M1I10M1I4M1I1M1I73M1D76M2D21M2I10M5D9M1I11M1D16M1I2M2I5M2I6M2I11M1I19M2D100M3D23M1I2M1I3M1D22M1I5M1I6M1D4M1D35M1D4M1D22M3I1M1D48M5D13M1D12M6I16M2I6M3I11M3D1M2D14M1D99M1D18M1D6M1I50M1D29M1D10M2D81M2D14M4D13M1I12M2D74M1D8M1D2M1D5M1D5M1D35M1D3M1D10M2D2M1I5M1D25M2D55M1D48M1I38M1D78M1I20M1I4M2D5M1D4M2D3M1D12M1D19M1D3M1D2M2D1M1D11M1D104M1D28M1D30M1D12M1I4M2D16M6I11M4D9M1I4M2I1M1I16M1I18M1D21M1D1M2D23M6D3M1D4M1I13M1D41M3D49M1D10M3D4M2D2M1D31M1I23M5I16M6I3M2I12M4D13M3I33M1D6M1I268M1I10M1D4M2D2M1D22M1D29M2D5M1D33M1I3M1D11M1D27M1I40M1D14M2I7M2I6M1D11M1D7M1I14M1D2M2I26M1D30M3I17M1D3M1I2M1D5M2I23M1I27M1I27M1I17M1D5M2D29M1D17M1D6M1D2M1D3M1I30M1D53M6I2M4I6M1D2M1D7M2D2M1D36M1D1M1D3M1D22M2D40M3I14M14I5M7I11M4I4M1I1M1I1M1I3M4I7M1D8M4I3M1I35M1I2M1D6M1I9M5D45M2D4M2D4M4D15M3D24M1I4M1D16M2I6M2I17M2D30M1D14M1I3M1I10M8I6M3I4M3I3M2I15M1D5M1D9M1D71M2D30M1D27M1D6M7I6M1I10M2I7M1I10M1I6M2D10M1I33M2D19M1I11M2I6M1D17M1D9M2D13M8D4M1D16M1D1M1D43M4D7M1I4M5I32M4D10M1I14M2I6M1D3M1I7M2I25M2I6M1D7M1D30M1D26M5D3M1D47M1D3M1D25M1D23M1D55M4D3M2I38M1D37M2D2M1I20M1D5M9D62M1I24M4D26M1D31M3D41M3D28M1D1M2D21M1D11M3D14M3D59M1D1M1D11M1I13M2D9M1I2M1I3M2I44M7D1M2D10M1D3M4D1M1D11M1D5M1I30M2D1M1D2M1I15M1D58M3I1M2I6M1D13M1D39M1I11M3I2M1D4M1I8M1D24M2I1M1I16M1I21M1D48M3D8M1D27M1I4M1D5M1D9M1D11M1D1M1D15M2I4M1I18M5D10M1D15M3I6M2I18M7D12M3D28M2I21M1D59M5D16M2D14M1D59M2I9M1D11M1I2M1D5M1D5M1D55M1D11M1D1M1D47M3D5M1I5M3I14M2D7M2D6M2I2M1I2M1I30M1D22M1D6M1I19M1I24M4I6M1D4M1D3M4D10M1I8M1D27M1D2M1D28M1D34M1D8M1I12M1D2M2D30M1D27M6D8M1D6M3D35M6D3M2I8M1D5M1D10M3I2M1D32M2I75M1D3M2D10M3I9M1D13M1I3M1I17M1D1M4I23M2D2M1D3M1D3M4D373M2D5M1I6M1D9M1D23M	1	24346	23932	-414	0	0	0	441	732	291	579	1197	618	24368	24041	-327	24506	24506	0	0	0	0	1	1	0
73fb7cc5-4ccf-4966-b720-6f879e65ae0b	1	1	mapped_to_mapped	chr11	chr11	0	19373723	19373723	0	0	0	+	+	0	60	60	0	0	0	43	149	106	27S438M3D145M3D290M1I4M1D254M1D345M1I1270M4D3M1D28M1D746M2D3M1D530M1I154M1D26M1I290M1D1M2D209M1I4M1I3M1I77M3D99M1I76M10S	35S311M1I127M3D43M1D79M1D3M1D3M1D6M1D6M3D113M2I175M1I2M2D2M1D259M1I2M1D5M1D122M1D26M2I2M2D4M1I18M1D156M1I162M1I2M1I18M3D64M3I5M1I21M3D4M1D114M2I5M1D553M1I163M1D150M1D1M1D4M1D27M1D55M1D95M1D4M1D247M3I23M2I2M1I139M1D36M1I250M1D3M1D80M1D91M4D5M1D5M1I138M2I66M1D31M1I181M1I202M1D5M1D4M1D34M1D4M2I39M2D209M1I4M1I3M1I77M1D2M3I95M1D3M2I4M1D31M1I3M2D5M1I32M1I5M2S	1	37	37	0	0	0	0	8	43	35	24	57	33	5003	5012	9	5019	5026	7	0	0	0	0	0	0
